date,ixic,ixic_volume,ixic_change_pct
2011-01-07,"2,703.17","462,380,000",-0.25%
2011-01-10,"2,707.80","441,300,000",0.17%
2011-01-11,"2,716.83","422,110,000",0.33%
2011-01-12,"2,737.33","413,050,000",0.75%
2011-01-13,"2,735.29","450,900,000",-0.07%
2011-01-14,"2,755.30","471,590,000",0.73%
2011-01-18,"2,765.85","500,180,000",0.38%
2011-01-19,"2,725.36","491,300,000",-1.46%
2011-01-20,"2,704.29","566,670,000",-0.77%
2011-01-21,"2,689.54","521,360,000",-0.55%
2011-01-24,"2,717.55","431,670,000",1.04%
2011-01-25,"2,719.25","458,230,000",0.06%
2011-01-26,"2,739.50","480,260,000",0.74%
2011-01-27,"2,755.28","481,920,000",0.58%
2011-01-28,"2,686.89","565,430,000",-2.48%
2011-01-31,"2,700.08","506,640,000",0.49%
2011-02-01,"2,751.19","523,200,000",1.89%
2011-02-02,"2,749.56","464,810,000",-0.06%
2011-02-03,"2,753.88","488,250,000",0.16%
2011-02-04,"2,769.30","466,990,000",0.56%
2011-02-07,"2,783.99","416,650,000",0.53%
2011-02-08,"2,797.05","411,280,000",0.47%
2011-02-09,"2,789.07","466,490,000",-0.29%
2011-02-10,"2,790.45","601,570,000",0.05%
2011-02-11,"2,809.44","486,900,000",0.68%
2011-02-14,"2,817.18","468,900,000",0.28%
2011-02-15,"2,804.35","495,100,000",-0.46%
2011-02-16,"2,825.56","530,030,000",0.76%
2011-02-17,"2,831.58","458,300,000",0.21%
2011-02-18,"2,833.95","597,630,000",0.08%
2011-02-22,"2,756.42","575,020,000",-2.74%
2011-02-23,"2,722.99","588,490,000",-1.21%
2011-02-24,"2,737.90","539,600,000",0.55%
2011-02-25,"2,781.05","468,600,000",1.58%
2011-02-28,"2,782.27","575,720,000",0.04%
2011-03-01,"2,737.41","580,400,000",-1.61%
2011-03-02,"2,748.07","492,070,000",0.39%
2011-03-03,"2,798.74","503,920,000",1.84%
2011-03-04,"2,784.67","489,530,000",-0.50%
2011-03-07,"2,745.63","586,990,000",-1.40%
2011-03-08,"2,765.77","476,580,000",0.73%
2011-03-09,"2,751.72","502,980,000",-0.51%
2011-03-10,"2,701.02","635,120,000",-1.84%
2011-03-11,"2,715.61","479,300,000",0.54%
2011-03-14,"2,700.97","467,230,000",-0.54%
2011-03-15,"2,667.33","630,410,000",-1.25%
2011-03-16,"2,616.82","683,020,000",-1.89%
2011-03-17,"2,636.05","515,470,000",0.73%
2011-03-18,"2,643.67","957,290,000",0.29%
2011-03-21,"2,692.09","462,880,000",1.83%
2011-03-22,"2,683.87","423,830,000",-0.31%
2011-03-23,"2,698.30","445,350,000",0.54%
2011-03-24,"2,736.42","503,130,000",1.41%
2011-03-25,"2,743.06","471,150,000",0.24%
2011-03-28,"2,730.68","430,300,000",-0.45%
2011-03-29,"2,756.89","410,890,000",0.96%
2011-03-30,"2,776.79","466,640,000",0.72%
2011-03-31,"2,781.07","512,950,000",0.15%
2011-04-01,"2,789.60","562,200,000",0.31%
2011-04-04,"2,789.19","428,470,000",-0.01%
2011-04-05,"2,791.19","481,220,000",0.07%
2011-04-06,"2,799.82","486,870,000",0.31%
2011-04-07,"2,796.14","476,140,000",-0.13%
2011-04-08,"2,780.41","422,400,000",-0.56%
2011-04-11,"2,771.51","505,170,000",-0.32%
2011-04-12,"2,744.79","458,960,000",-0.96%
2011-04-13,"2,761.52","457,200,000",0.61%
2011-04-14,"2,760.22","451,740,000",-0.05%
2011-04-15,"2,764.65","544,730,000",0.16%
2011-04-18,"2,735.38","478,290,000",-1.06%
2011-04-19,"2,744.97","440,010,000",0.35%
2011-04-20,"2,802.51","539,560,000",2.10%
2011-04-21,"2,820.16","471,560,000",0.63%
2011-04-25,"2,825.88","395,070,000",0.20%
2011-04-26,"2,847.54","538,650,000",0.77%
2011-04-27,"2,869.88","561,750,000",0.78%
2011-04-28,"2,872.53","541,970,000",0.09%
2011-04-29,"2,873.54","948,180,000",0.04%
2011-05-02,"2,864.08","553,480,000",-0.33%
2011-05-03,"2,841.62","590,040,000",-0.78%
2011-05-04,"2,828.23","610,390,000",-0.47%
2011-05-05,"2,814.72","611,730,000",-0.48%
2011-05-06,"2,827.56","561,090,000",0.46%
2011-05-09,"2,843.25","447,830,000",0.55%
2011-05-10,"2,871.89","522,620,000",1.01%
2011-05-11,"2,845.06","627,180,000",-0.93%
2011-05-12,"2,863.04","615,410,000",0.63%
2011-05-13,"2,828.47","540,670,000",-1.21%
2011-05-16,"2,782.31","572,930,000",-1.63%
2011-05-17,"2,783.21","600,240,000",0.03%
2011-05-18,"2,815.00","513,710,000",1.14%
2011-05-19,"2,823.31","493,600,000",0.30%
2011-05-20,"2,803.32","531,970,000",-0.71%
2011-05-23,"2,758.90","504,940,000",-1.58%
2011-05-24,"2,746.16","495,930,000",-0.46%
2011-05-25,"2,761.38","523,970,000",0.55%
2011-05-26,"2,782.92","521,810,000",0.78%
2011-05-27,"2,796.86","444,770,000",0.50%
2011-05-31,"2,835.30","947,550,000",1.37%
2011-06-01,"2,769.19","662,690,000",-2.33%
2011-06-02,"2,773.31","535,270,000",0.15%
2011-06-03,"2,732.78","559,230,000",-1.46%
2011-06-06,"2,702.56","545,850,000",-1.11%
2011-06-07,"2,701.56","510,840,000",-0.04%
2011-06-08,"2,675.38","570,440,000",-0.97%
2011-06-09,"2,684.87","480,360,000",0.35%
2011-06-10,"2,643.73","563,120,000",-1.53%
2011-06-13,"2,639.69","510,320,000",-0.15%
2011-06-14,"2,678.72","480,750,000",1.48%
2011-06-15,"2,631.46","566,880,000",-1.76%
2011-06-16,"2,623.70","563,800,000",-0.29%
2011-06-17,"2,616.48","941,780,000",-0.28%
2011-06-20,"2,629.66","462,400,000",0.50%
2011-06-21,"2,687.26","500,030,000",2.19%
2011-06-22,"2,669.19","451,690,000",-0.67%
2011-06-23,"2,686.75","594,120,000",0.66%
2011-06-24,"2,652.89","1,400,000,000",-1.26%
2011-06-27,"2,688.28","479,280,000",1.33%
2011-06-28,"2,729.31","448,660,000",1.53%
2011-06-29,"2,740.49","505,930,000",0.41%
2011-06-30,"2,773.52","517,120,000",1.21%
2011-07-01,"2,816.03","460,600,000",1.53%
2011-07-05,"2,825.77","423,890,000",0.35%
2011-07-06,"2,834.02","440,070,000",0.29%
2011-07-07,"2,872.66","465,800,000",1.36%
2011-07-08,"2,859.81","428,040,000",-0.45%
2011-07-11,"2,802.62","448,200,000",-2.00%
2011-07-12,"2,781.91","529,410,000",-0.74%
2011-07-13,"2,796.92","487,150,000",0.54%
2011-07-14,"2,762.67","546,870,000",-1.22%
2011-07-15,"2,789.80","529,590,000",0.98%
2011-07-18,"2,765.11","463,020,000",-0.89%
2011-07-19,"2,826.52","479,120,000",2.22%
2011-07-20,"2,814.23","476,060,000",-0.43%
2011-07-21,"2,834.43","553,310,000",0.72%
2011-07-22,"2,858.83","413,150,000",0.86%
2011-07-25,"2,842.80","407,250,000",-0.56%
2011-07-26,"2,839.96","436,930,000",-0.10%
2011-07-27,"2,764.79","633,900,000",-2.65%
2011-07-28,"2,766.25","513,720,000",0.05%
2011-07-29,"2,756.38","621,210,000",-0.36%
2011-08-01,"2,744.61","581,750,000",-0.43%
2011-08-02,"2,669.24","612,750,000",-2.75%
2011-08-03,"2,693.07","672,330,000",0.89%
2011-08-04,"2,556.39","864,870,000",-5.08%
2011-08-05,"2,532.41","1,030,000,000",-0.94%
2011-08-08,"2,357.69","1,120,000,000",-6.90%
2011-08-09,"2,482.52","1,060,000,000",5.29%
2011-08-10,"2,381.05","957,550,000",-4.09%
2011-08-11,"2,492.68","871,490,000",4.69%
2011-08-12,"2,507.98","584,860,000",0.61%
2011-08-15,"2,555.20","494,100,000",1.88%
2011-08-16,"2,523.45","544,770,000",-1.24%
2011-08-17,"2,511.48","485,710,000",-0.47%
2011-08-18,"2,380.43","725,400,000",-5.22%
2011-08-19,"2,341.84","671,230,000",-1.62%
2011-08-22,"2,345.38","516,090,000",0.15%
2011-08-23,"2,446.06","564,700,000",4.29%
2011-08-24,"2,467.69","493,490,000",0.88%
2011-08-25,"2,419.63","490,110,000",-1.95%
2011-08-26,"2,479.85","513,230,000",2.49%
2011-08-29,"2,562.11","442,390,000",3.32%
2011-08-30,"2,576.11","516,480,000",0.55%
2011-08-31,"2,579.46","594,610,000",0.13%
2011-09-01,"2,546.04","474,620,000",-1.30%
2011-09-02,"2,480.33","446,910,000",-2.58%
2011-09-06,"2,473.83","501,360,000",-0.26%
2011-09-07,"2,548.94","494,020,000",3.04%
2011-09-08,"2,529.14","521,740,000",-0.78%
2011-09-09,"2,467.99","586,130,000",-2.42%
2011-09-12,"2,495.09","525,060,000",1.10%
2011-09-13,"2,532.15","538,740,000",1.49%
2011-09-14,"2,572.55","602,200,000",1.60%
2011-09-15,"2,607.07","519,060,000",1.34%
2011-09-16,"2,622.31","980,760,000",0.58%
2011-09-19,"2,612.83","497,760,000",-0.36%
2011-09-20,"2,590.24","507,830,000",-0.86%
2011-09-21,"2,538.19","586,880,000",-2.01%
2011-09-22,"2,455.67","791,230,000",-3.25%
2011-09-23,"2,483.23","552,810,000",1.12%
2011-09-26,"2,516.69","517,940,000",1.35%
2011-09-27,"2,546.83","566,850,000",1.20%
2011-09-28,"2,491.58","523,310,000",-2.17%
2011-09-29,"2,480.76","609,960,000",-0.43%
2011-09-30,"2,415.40","597,570,000",-2.63%
2011-10-03,"2,335.83","710,580,000",-3.29%
2011-10-04,"2,404.82","845,160,000",2.95%
2011-10-05,"2,460.51","651,560,000",2.32%
2011-10-06,"2,506.82","579,840,000",1.88%
2011-10-07,"2,479.35","547,920,000",-1.10%
2011-10-10,"2,566.05","421,840,000",3.50%
2011-10-11,"2,583.03","420,200,000",0.66%
2011-10-12,"2,604.73","507,460,000",0.84%
2011-10-13,"2,620.24","436,760,000",0.60%
2011-10-14,"2,667.85","412,320,000",1.82%
2011-10-17,"2,614.92","441,270,000",-1.98%
2011-10-18,"2,657.43","524,340,000",1.63%
2011-10-19,"2,604.04","505,560,000",-2.01%
2011-10-20,"2,598.62","516,280,000",-0.21%
2011-10-21,"2,637.46","621,700,000",1.49%
2011-10-24,"2,699.44","468,790,000",2.35%
2011-10-25,"2,638.42","465,590,000",-2.26%
2011-10-26,"2,650.67","556,080,000",0.46%
2011-10-27,"2,738.63","713,320,000",3.32%
2011-10-28,"2,737.15","480,010,000",-0.05%
2011-10-31,"2,684.41","502,700,000",-1.93%
2011-11-01,"2,606.96","638,790,000",-2.89%
2011-11-02,"2,639.98","522,790,000",1.27%
2011-11-03,"2,697.97","550,990,000",2.20%
2011-11-04,"2,686.15","461,040,000",-0.44%
2011-11-07,"2,695.25","440,440,000",0.34%
2011-11-08,"2,727.49","469,140,000",1.20%
2011-11-09,"2,621.65","575,970,000",-3.88%
2011-11-10,"2,625.15","500,670,000",0.13%
2011-11-11,"2,678.75","401,440,000",2.04%
2011-11-14,"2,657.22","356,720,000",-0.80%
2011-11-15,"2,686.20","431,670,000",1.09%
2011-11-16,"2,639.61","507,870,000",-1.73%
2011-11-17,"2,587.99","555,830,000",-1.96%
2011-11-18,"2,572.50","473,350,000",-0.60%
2011-11-21,"2,523.14","513,060,000",-1.92%
2011-11-22,"2,521.28","441,860,000",-0.07%
2011-11-23,"2,460.08","440,000,000",-2.43%
2011-11-25,"2,441.51","200,910,000",-0.75%
2011-11-28,"2,527.34","455,180,000",3.52%
2011-11-29,"2,515.51","421,540,000",-0.47%
2011-11-30,"2,620.34","818,730,000",4.17%
2011-12-01,"2,626.20","445,010,000",0.22%
2011-12-02,"2,626.93","407,880,000",0.03%
2011-12-05,"2,655.76","433,480,000",1.10%
2011-12-06,"2,649.56","374,310,000",-0.23%
2011-12-07,"2,649.21","433,040,000",-0.01%
2011-12-08,"2,596.38","492,480,000",-1.99%
2011-12-09,"2,646.85","418,360,000",1.94%
2011-12-12,"2,612.26","418,200,000",-1.31%
2011-12-13,"2,579.27","454,220,000",-1.26%
2011-12-14,"2,539.31","483,860,000",-1.55%
2011-12-15,"2,541.01","450,850,000",0.07%
2011-12-16,"2,555.33","985,010,000",0.56%
2011-12-19,"2,523.14","392,160,000",-1.26%
2011-12-20,"2,603.73","500,760,000",3.19%
2011-12-21,"2,577.97","468,820,000",-0.99%
2011-12-22,"2,599.45","369,200,000",0.83%
2011-12-23,"2,618.64","219,150,000",0.74%
2011-12-27,"2,625.20","195,840,000",0.25%
2011-12-28,"2,589.98","267,650,000",-1.34%
2011-12-29,"2,613.74","253,710,000",0.92%
2011-12-30,"2,605.15","290,700,000",-0.33%
2012-01-03,"2,648.72","411,790,000",1.67%
2012-01-04,"2,648.36","411,090,000",-0.01%
2012-01-05,"2,669.86","442,080,000",0.81%
2012-01-06,"2,674.22","412,310,000",0.16%
2012-01-09,"2,676.56","447,700,000",0.09%
2012-01-10,"2,702.50","453,070,000",0.97%
2012-01-11,"2,710.76","419,720,000",0.31%
2012-01-12,"2,724.70","403,170,000",0.51%
2012-01-13,"2,710.67","422,130,000",-0.51%
2012-01-17,"2,728.08","441,250,000",0.64%
2012-01-18,"2,769.71","490,870,000",1.53%
2012-01-19,"2,788.33","466,590,000",0.67%
2012-01-20,"2,786.70","522,620,000",-0.06%
2012-01-23,"2,784.17","391,760,000",-0.09%
2012-01-24,"2,786.64","412,580,000",0.09%
2012-01-25,"2,818.31","480,460,000",1.14%
2012-01-26,"2,805.28","476,350,000",-0.46%
2012-01-27,"2,816.55","427,280,000",0.40%
2012-01-30,"2,811.94","399,620,000",-0.16%
2012-01-31,"2,813.84","459,380,000",0.07%
2012-02-01,"2,848.27","540,080,000",1.22%
2012-02-02,"2,859.68","447,130,000",0.40%
2012-02-03,"2,905.66","526,720,000",1.61%
2012-02-06,"2,901.99","407,040,000",-0.13%
2012-02-07,"2,904.08","428,830,000",0.07%
2012-02-08,"2,915.86","476,380,000",0.41%
2012-02-09,"2,927.23","514,770,000",0.39%
2012-02-10,"2,903.88","441,210,000",-0.80%
2012-02-13,"2,931.39","404,820,000",0.95%
2012-02-14,"2,931.83","459,080,000",0.02%
2012-02-15,"2,915.83","493,940,000",-0.55%
2012-02-16,"2,959.85","471,610,000",1.51%
2012-02-17,"2,951.78","534,700,000",-0.27%
2012-02-21,"2,948.57","454,470,000",-0.11%
2012-02-22,"2,933.17","427,360,000",-0.52%
2012-02-23,"2,956.98","438,290,000",0.81%
2012-02-24,"2,963.75","375,670,000",0.23%
2012-02-27,"2,966.16","439,740,000",0.08%
2012-02-28,"2,986.76","473,300,000",0.69%
2012-02-29,"2,966.89","598,320,000",-0.67%
2012-03-01,"2,988.97","491,290,000",0.74%
2012-03-02,"2,976.19","439,350,000",-0.43%
2012-03-05,"2,950.48","417,110,000",-0.86%
2012-03-06,"2,910.32","495,160,000",-1.36%
2012-03-07,"2,935.69","426,270,000",0.87%
2012-03-08,"2,970.42","420,620,000",1.18%
2012-03-09,"2,988.34","403,430,000",0.60%
2012-03-12,"2,983.66","342,130,000",-0.16%
2012-03-13,"3,039.88","436,870,000",1.88%
2012-03-14,"3,040.73","428,470,000",0.03%
2012-03-15,"3,056.37","428,060,000",0.51%
2012-03-16,"3,055.26","792,070,000",-0.04%
2012-03-19,"3,078.32","383,480,000",0.75%
2012-03-20,"3,074.15","378,430,000",-0.14%
2012-03-21,"3,075.32","393,080,000",0.04%
2012-03-22,"3,063.32","385,900,000",-0.39%
2012-03-23,"3,067.92","391,250,000",0.15%
2012-03-26,"3,122.57","400,280,000",1.78%
2012-03-27,"3,120.35","401,790,000",-0.07%
2012-03-28,"3,104.96","457,810,000",-0.49%
2012-03-29,"3,095.36","449,580,000",-0.31%
2012-03-30,"3,091.57","519,080,000",-0.12%
2012-04-02,"3,119.70","454,670,000",0.91%
2012-04-03,"3,113.57","469,960,000",-0.20%
2012-04-04,"3,068.09","474,230,000",-1.46%
2012-04-05,"3,080.50","483,010,000",0.40%
2012-04-09,"3,047.08","371,850,000",-1.08%
2012-04-10,"2,991.22","508,810,000",-1.83%
2012-04-11,"3,016.46","412,660,000",0.84%
2012-04-12,"3,055.55","378,720,000",1.30%
2012-04-13,"3,011.33","388,070,000",-1.45%
2012-04-16,"2,988.40","417,640,000",-0.76%
2012-04-17,"3,042.82","403,180,000",1.82%
2012-04-18,"3,031.45","407,010,000",-0.37%
2012-04-19,"3,007.56","504,690,000",-0.79%
2012-04-20,"3,000.45","561,760,000",-0.24%
2012-04-23,"2,970.45","459,480,000",-1.00%
2012-04-24,"2,961.60","447,850,000",-0.30%
2012-04-25,"3,029.63","453,370,000",2.30%
2012-04-26,"3,050.61","443,710,000",0.69%
2012-04-27,"3,069.20","441,280,000",0.61%
2012-04-30,"3,046.36","444,230,000",-0.74%
2012-05-01,"3,050.44","469,880,000",0.13%
2012-05-02,"3,059.85","447,330,000",0.31%
2012-05-03,"3,024.30","471,780,000",-1.16%
2012-05-04,"2,956.34","465,450,000",-2.25%
2012-05-07,"2,957.76","429,480,000",0.05%
2012-05-08,"2,946.27","530,990,000",-0.39%
2012-05-09,"2,934.71","509,410,000",-0.39%
2012-05-10,"2,933.64","489,460,000",-0.04%
2012-05-11,"2,933.82","421,690,000",0.01%
2012-05-14,"2,902.58","430,210,000",-1.06%
2012-05-15,"2,893.76","444,740,000",-0.30%
2012-05-16,"2,874.04","484,880,000",-0.68%
2012-05-17,"2,813.69","506,330,000",-2.10%
2012-05-18,"2,778.79","582,490,000",-1.24%
2012-05-21,"2,847.21","486,210,000",2.46%
2012-05-22,"2,839.08","467,040,000",-0.29%
2012-05-23,"2,850.12","499,200,000",0.39%
2012-05-24,"2,839.38","462,110,000",-0.38%
2012-05-25,"2,837.53","335,020,000",-0.07%
2012-05-29,"2,870.99","440,950,000",1.18%
2012-05-30,"2,837.36","441,250,000",-1.17%
2012-05-31,"2,827.34","737,070,000",-0.35%
2012-06-01,"2,747.48","527,450,000",-2.82%
2012-06-04,"2,760.01","456,970,000",0.46%
2012-06-05,"2,778.11","415,100,000",0.66%
2012-06-06,"2,844.72","436,140,000",2.40%
2012-06-07,"2,831.02","444,100,000",-0.48%
2012-06-08,"2,858.42","368,770,000",0.97%
2012-06-11,"2,809.73","403,820,000",-1.70%
2012-06-12,"2,843.07","410,130,000",1.19%
2012-06-13,"2,818.61","419,760,000",-0.86%
2012-06-14,"2,836.33","428,660,000",0.63%
2012-06-15,"2,872.80","774,690,000",1.29%
2012-06-18,"2,895.33","412,120,000",0.78%
2012-06-19,"2,929.76","454,480,000",1.19%
2012-06-20,"2,930.45","400,040,000",0.02%
2012-06-21,"2,859.09","466,650,000",-2.44%
2012-06-22,"2,892.42","1,090,000,000",1.17%
2012-06-25,"2,836.16","401,020,000",-1.95%
2012-06-26,"2,854.06","401,860,000",0.63%
2012-06-27,"2,875.32","403,140,000",0.74%
2012-06-28,"2,849.49","474,680,000",-0.90%
2012-06-29,"2,935.05","569,180,000",3.00%
2012-07-02,"2,951.23","460,180,000",0.55%
2012-07-03,"2,976.08","262,390,000",0.84%
2012-07-05,"2,976.12","367,290,000",0.00%
2012-07-06,"2,937.33","366,470,000",-1.30%
2012-07-09,"2,931.77","380,940,000",-0.19%
2012-07-10,"2,902.33","435,820,000",-1.00%
2012-07-11,"2,887.98","434,690,000",-0.49%
2012-07-12,"2,866.19","442,270,000",-0.75%
2012-07-13,"2,908.47","343,990,000",1.48%
2012-07-16,"2,896.94","342,890,000",-0.40%
2012-07-17,"2,910.04","439,220,000",0.45%
2012-07-18,"2,942.60","446,540,000",1.12%
2012-07-19,"2,965.90","431,690,000",0.79%
2012-07-20,"2,925.30","543,620,000",-1.37%
2012-07-23,"2,890.15","408,470,000",-1.20%
2012-07-24,"2,862.99","451,960,000",-0.94%
2012-07-25,"2,854.24","456,730,000",-0.31%
2012-07-26,"2,893.25","485,680,000",1.37%
2012-07-27,"2,958.09","518,940,000",2.24%
2012-07-30,"2,945.84","359,900,000",-0.41%
2012-07-31,"2,939.52","478,610,000",-0.21%
2012-08-01,"2,920.21","475,210,000",-0.66%
2012-08-02,"2,909.77","471,220,000",-0.36%
2012-08-03,"2,967.90","432,040,000",2.00%
2012-08-06,"2,989.91","383,930,000",0.74%
2012-08-07,"3,015.86","450,340,000",0.87%
2012-08-08,"3,011.25","398,150,000",-0.15%
2012-08-09,"3,018.64","388,400,000",0.25%
2012-08-10,"3,020.86","358,010,000",0.07%
2012-08-13,"3,022.52","318,820,000",0.05%
2012-08-14,"3,016.98","371,460,000",-0.18%
2012-08-15,"3,030.93","364,140,000",0.46%
2012-08-16,"3,062.39","445,280,000",1.04%
2012-08-17,"3,076.59","411,830,000",0.46%
2012-08-20,"3,076.21","341,400,000",-0.01%
2012-08-21,"3,067.26","380,180,000",-0.29%
2012-08-22,"3,073.67","347,830,000",0.21%
2012-08-23,"3,053.40","339,910,000",-0.66%
2012-08-24,"3,069.79","315,450,000",0.54%
2012-08-27,"3,073.19","325,260,000",0.11%
2012-08-28,"3,077.14","315,420,000",0.13%
2012-08-29,"3,081.19","287,410,000",0.13%
2012-08-30,"3,048.71","290,310,000",-1.05%
2012-08-31,"3,066.96","377,440,000",0.60%
2012-09-04,"3,075.06","361,570,000",0.26%
2012-09-05,"3,069.27","359,620,000",-0.19%
2012-09-06,"3,135.81","444,530,000",2.17%
2012-09-07,"3,136.42","444,780,000",0.02%
2012-09-10,"3,104.02","349,410,000",-1.03%
2012-09-11,"3,104.53","340,710,000",0.02%
2012-09-12,"3,114.31","358,660,000",0.32%
2012-09-13,"3,155.83","444,320,000",1.33%
2012-09-14,"3,183.95","459,320,000",0.89%
2012-09-17,"3,178.67","349,080,000",-0.17%
2012-09-18,"3,177.80","371,460,000",-0.03%
2012-09-19,"3,182.62","403,830,000",0.15%
2012-09-20,"3,175.96","395,260,000",-0.21%
2012-09-21,"3,179.96","907,650,000",0.13%
2012-09-24,"3,160.78","387,100,000",-0.60%
2012-09-25,"3,117.73","439,320,000",-1.36%
2012-09-26,"3,093.70","391,160,000",-0.77%
2012-09-27,"3,136.60","393,320,000",1.39%
2012-09-28,"3,116.23","463,490,000",-0.65%
2012-10-01,"3,113.53","404,690,000",-0.09%
2012-10-02,"3,120.04","354,150,000",0.21%
2012-10-03,"3,135.23","371,290,000",0.49%
2012-10-04,"3,149.46","356,330,000",0.45%
2012-10-05,"3,136.19","348,180,000",-0.42%
2012-10-08,"3,112.35","348,250,000",-0.76%
2012-10-09,"3,065.02","350,430,000",-1.52%
2012-10-10,"3,051.78","358,010,000",-0.43%
2012-10-11,"3,049.41","351,380,000",-0.08%
2012-10-12,"3,044.11","347,090,000",-0.17%
2012-10-15,"3,064.18","360,450,000",0.66%
2012-10-16,"3,101.17","368,670,000",1.21%
2012-10-17,"3,104.12","405,950,000",0.10%
2012-10-18,"3,072.87","435,100,000",-1.01%
2012-10-19,"3,005.62","581,820,000",-2.19%
2012-10-22,"3,016.96","366,630,000",0.38%
2012-10-23,"2,990.46","408,040,000",-0.88%
2012-10-24,"2,981.70","448,430,000",-0.29%
2012-10-25,"2,986.12","428,330,000",0.15%
2012-10-26,"2,987.95","408,110,000",0.06%
2012-10-31,"2,977.23","445,440,000",-0.36%
2012-11-01,"3,020.06","455,180,000",1.44%
2012-11-02,"2,982.13","419,050,000",-1.26%
2012-11-05,"2,999.66","340,040,000",0.59%
2012-11-06,"3,011.93","402,490,000",0.41%
2012-11-07,"2,937.29","478,330,000",-2.48%
2012-11-08,"2,895.58","438,160,000",-1.42%
2012-11-09,"2,904.87","417,310,000",0.32%
2012-11-12,"2,904.25","297,280,000",-0.02%
2012-11-13,"2,883.89","417,560,000",-0.70%
2012-11-14,"2,846.81","481,760,000",-1.29%
2012-11-15,"2,836.94","446,320,000",-0.35%
2012-11-16,"2,853.13","555,840,000",0.57%
2012-11-19,"2,916.07","402,060,000",2.21%
2012-11-20,"2,916.68","350,530,000",0.02%
2012-11-21,"2,926.55","287,910,000",0.34%
2012-11-23,"2,966.85","182,640,000",1.38%
2012-11-26,"2,976.78","379,660,000",0.33%
2012-11-27,"2,967.79","394,720,000",-0.30%
2012-11-28,"2,991.78","411,770,000",0.81%
2012-11-29,"3,012.03","380,100,000",0.68%
2012-11-30,"3,010.24","655,380,000",-0.06%
2012-12-03,"3,002.20","371,180,000",-0.27%
2012-12-04,"2,996.69","391,210,000",-0.18%
2012-12-05,"2,973.70","396,200,000",-0.77%
2012-12-06,"2,989.27","364,110,000",0.52%
2012-12-07,"2,978.04","337,010,000",-0.38%
2012-12-10,"2,986.96","331,960,000",0.30%
2012-12-11,"3,022.30","426,180,000",1.18%
2012-12-12,"3,013.81","365,550,000",-0.28%
2012-12-13,"2,992.16","382,580,000",-0.72%
2012-12-14,"2,971.33","378,690,000",-0.70%
2012-12-17,"3,010.60","414,460,000",1.32%
2012-12-18,"3,054.53","424,900,000",1.46%
2012-12-19,"3,044.36","407,370,000",-0.33%
2012-12-20,"3,050.39","367,040,000",0.20%
2012-12-21,"3,021.01","1,080,000,000",-0.96%
2012-12-24,"3,012.60","146,530,000",-0.28%
2012-12-26,"2,990.16","227,330,000",-0.74%
2012-12-27,"2,985.91","283,950,000",-0.14%
2012-12-28,"2,960.31","257,630,000",-0.86%
2012-12-31,"3,019.51","374,050,000",2.00%
2013-01-02,"3,112.26","482,500,000",3.07%
2013-01-03,"3,100.57","379,340,000",-0.38%
2013-01-04,"3,101.66","366,400,000",0.04%
2013-01-07,"3,098.81","349,040,000",-0.09%
2013-01-08,"3,091.81","372,480,000",-0.23%
2013-01-09,"3,105.81","353,260,000",0.45%
2013-01-10,"3,121.76","353,220,000",0.51%
2013-01-11,"3,125.64","342,670,000",0.12%
2013-01-14,"3,117.50","386,850,000",-0.26%
2013-01-15,"3,110.78","374,300,000",-0.22%
2013-01-16,"3,117.54","352,340,000",0.22%
2013-01-17,"3,136.00","375,200,000",0.59%
2013-01-18,"3,134.71","486,020,000",-0.04%
2013-01-22,"3,143.18","379,220,000",0.27%
2013-01-23,"3,153.67","359,680,000",0.33%
2013-01-24,"3,130.38","427,840,000",-0.74%
2013-01-25,"3,149.71","409,490,000",0.62%
2013-01-28,"3,154.30","383,490,000",0.15%
2013-01-29,"3,153.66","423,350,000",-0.02%
2013-01-30,"3,142.31","439,350,000",-0.36%
2013-01-31,"3,142.13","520,150,000",-0.01%
2013-02-01,"3,179.10","470,010,000",1.18%
2013-02-04,"3,131.17","433,020,000",-1.51%
2013-02-05,"3,171.58","433,500,000",1.29%
2013-02-06,"3,168.48","414,860,000",-0.10%
2013-02-07,"3,165.13","414,270,000",-0.11%
2013-02-08,"3,193.87","383,640,000",0.91%
2013-02-11,"3,192.00","325,430,000",-0.06%
2013-02-12,"3,186.49","404,990,000",-0.17%
2013-02-13,"3,196.88","404,450,000",0.33%
2013-02-14,"3,198.66","415,060,000",0.06%
2013-02-15,"3,192.03","480,040,000",-0.21%
2013-02-19,"3,213.59","407,530,000",0.68%
2013-02-20,"3,164.41","459,790,000",-1.53%
2013-02-21,"3,131.49","441,000,000",-1.04%
2013-02-22,"3,161.82","359,900,000",0.97%
2013-02-25,"3,116.25","456,010,000",-1.44%
2013-02-26,"3,129.65","430,030,000",0.43%
2013-02-27,"3,162.26","396,960,000",1.04%
2013-02-28,"3,160.19","540,440,000",-0.07%
2013-03-01,"3,169.74","431,390,000",0.30%
2013-03-04,"3,182.03","397,770,000",0.39%
2013-03-05,"3,224.13","418,690,000",1.32%
2013-03-06,"3,222.37","377,540,000",-0.05%
2013-03-07,"3,232.09","365,780,000",0.30%
2013-03-08,"3,244.37","354,700,000",0.38%
2013-03-11,"3,252.87","346,200,000",0.26%
2013-03-12,"3,242.32","366,790,000",-0.32%
2013-03-13,"3,245.12","340,770,000",0.09%
2013-03-14,"3,258.93","364,800,000",0.43%
