date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,stage1_significant,stage2_direction,label
2025-07-16,223.19,17.49282340099759,-1.4,20730.49,21.12873094572124,0.25,11721.98,1772.75,-0.02,6263.7,0.32,17.16,36.89,226.35,-3.16,17.368283907726305,4630000.0,0.29,-1.69,20677.8,52.69,21.04534933684016,120000000.0,0.18,0.07,11736.33,-14.35,1773.04,-0.29,-1.09,1.07,6243.76,19.94,-0.4,0.72,17.38,-0.22,36.97,-0.08,0.0031,0,1,Neutral
2025-07-17,223.88,17.276861893833495,0.31,20885.65,21.27715095074756,0.75,11840.88,1778.2,0.31,6297.36,0.54,16.52,36.53,223.19,0.69,17.49282340099759,-7680000.0,-1.4,1.71,20730.49,155.16,21.12873094572124,240000000.0,0.25,0.5,11721.98,118.9,1772.75,5.45,-0.02,0.33,6263.7,33.66,0.32,0.22,17.16,-0.64,36.89,-0.36,0.0101,0,1,Neutral
2025-07-18,226.13,17.448613023043258,1.01,20895.65,21.18699985380748,0.05,11852.86,1795.64,0.98,6296.79,-0.01,16.41,35.75,223.88,2.25,17.276861893833495,5970000.0,0.31,0.7,20885.65,10.0,21.27715095074756,-150000000.0,0.75,-0.7,11840.88,11.98,1778.2,17.44,0.31,0.67,6297.36,-0.57,0.54,-0.55,16.52,-0.11,36.53,-0.78,0.014,0,1,Neutral
2025-07-21,229.3,17.511862051730805,1.4,20974.18,21.253894088596816,0.38,11909.39,1806.44,0.6,6305.6,0.14,16.65,34.99,226.13,3.17,17.448613023043258,2470000.0,1.01,0.39,20895.65,78.53,21.18699985380748,110000000.0,0.05,0.33,11852.86,56.53,1795.64,10.8,0.98,-0.38,6296.79,8.81,-0.01,0.15,16.41,0.24,35.75,-0.76,-0.008,0,0,Neutral
2025-07-22,227.47,17.43931804201539,-0.8,20892.69,21.193269466817146,-0.39,11849.04,1818.58,0.67,6309.62,0.06,16.5,36.04,229.3,-1.83,17.511862051730805,-2820000.0,1.4,-2.2,20974.18,-81.49,21.253894088596816,-100000000.0,0.38,-0.77,11909.39,-60.35,1806.44,12.14,0.6,0.07,6305.6,4.02,0.14,-0.08,16.65,-0.15,34.99,1.05,0.0036,0,1,Neutral
2025-07-23,228.29,17.15801897862593,0.36,21020.02,21.18699985380748,0.61,11836.94,1826.07,0.41,6358.91,0.78,15.37,35.71,227.47,0.82,17.43931804201539,-9190000.0,-0.8,1.16,20892.69,127.33,21.193269466817146,-10000000.0,-0.39,1.0,11849.04,-12.1,1818.58,7.49,0.67,-0.26,6309.62,49.29,0.06,0.72,16.5,-1.13,36.04,-0.33,0.0173,1,1,Positive
2025-07-24,232.23,17.57438240720827,1.73,21057.96,21.18699985380748,0.18,11823.89,1803.66,-1.23,6363.35,0.07,15.39,34.73,228.29,3.94,17.15801897862593,14610000.0,0.36,1.37,21020.02,37.94,21.18699985380748,0.0,0.61,-0.43,11836.94,-13.05,1826.07,-22.41,0.41,-1.64,6358.91,4.44,0.78,-0.71,15.37,0.02,35.71,-0.98,-0.0034,0,0,Neutral
2025-07-25,231.44,17.172756086928317,-0.34,21108.32,21.052569584808435,0.24,11867.29,1817.76,0.78,6388.64,0.4,14.93,33.82,232.23,-0.79,17.57438240720827,-14190000.0,1.73,-2.07,21057.96,50.36,21.18699985380748,-200000000.0,0.18,0.06,11823.89,43.4,1803.66,14.1,-1.23,2.01,6363.35,25.29,0.07,0.33,15.39,-0.46,34.73,-0.91,0.0058,0,1,Neutral
2025-07-28,232.79,17.085079535170806,0.58,21178.58,21.080940281917528,0.33,11954.84,1830.35,0.69,6389.77,0.02,15.03,34.49,231.44,1.35,17.172756086928317,-2410000.0,-0.34,0.92,21108.32,70.26,21.052569584808435,40000000.0,0.24,0.09,11867.29,87.55,1817.76,12.59,0.78,-0.09,6388.64,1.13,0.4,-0.38,14.93,0.1,33.82,0.67,-0.0076,0,0,Neutral
2025-07-29,231.01,17.33360172075392,-0.76,21098.29,21.12204195757492,-0.38,11957.0,1816.96,-0.73,6370.86,-0.3,15.98,35.05,232.79,-1.78,17.085079535170806,7420000.0,0.58,-1.34,21178.58,-80.29,21.080940281917528,60000000.0,0.33,-0.71,11954.84,2.16,1830.35,-13.39,0.69,-1.42,6389.77,-18.91,0.02,-0.32,15.03,0.95,34.49,0.56,-0.0035,0,0,Neutral
2025-07-30,230.19,17.31171507351698,-0.35,21129.67,21.11530792539811,0.15,11936.24,1806.62,-0.57,6362.9,-0.12,15.48,35.3,231.01,-0.82,17.33360172075392,-730000.0,-0.76,0.41,21098.29,31.38,21.12204195757492,-10000000.0,-0.38,0.53,11957.0,-20.76,1816.96,-10.34,-0.73,0.16,6370.86,-7.96,-0.3,0.18,15.98,-0.5,35.05,0.25,0.017,1,1,Positive
2025-07-31,234.11,18.463357027815018,1.7,21122.45,21.265590128353168,-0.03,11691.97,1799.72,-0.38,6339.39,-0.37,16.72,37.56,230.19,3.92,17.31171507351698,71370000.0,-0.35,2.05,21129.67,-7.22,21.11530792539811,240000000.0,0.15,-0.18,11936.24,-244.27,1806.62,-6.9,-0.57,0.19,6362.9,-23.51,-0.12,-0.25,15.48,1.24,35.3,2.26,-0.0827,1,0,Negative
2025-08-01,214.75,18.621660490744144,-8.27,20650.13,21.161520768522728,-2.24,11448.26,1735.16,-3.59,6238.01,-1.6,20.38,31.3,234.11,-19.36,18.463357027815018,17900000.0,1.7,-9.97,21122.45,-472.32,21.265590128353168,-170000000.0,-0.03,-2.21,11691.97,-243.71,1799.72,-64.56,-0.38,-3.21,6339.39,-101.38,-0.37,-1.23,16.72,3.66,37.56,-6.26,-0.0144,0,0,Neutral
2025-08-04,211.65,18.17080814573475,-1.44,21053.58,20.99329297492283,1.95,11630.53,1746.96,0.68,6329.94,1.47,17.52,28.77,214.75,-3.1,18.621660490744144,-44370000.0,-8.27,6.83,20650.13,403.45,21.161520768522728,-240000000.0,-2.24,4.19,11448.26,182.27,1735.16,11.8,-3.59,4.27,6238.01,91.93,-1.6,3.07,20.38,-2.86,31.3,-2.53,0.0099,0,1,Neutral
2025-08-05,213.75,17.757286540955473,0.99,20916.55,21.05973807428191,-0.65,11494.64,1752.11,0.29,6299.19,-0.49,17.85,28.47,211.65,2.1,18.17080814573475,-26380000.0,-1.44,2.43,21053.58,-137.03,20.99329297492283,90000000.0,1.95,-2.6,11630.53,-135.89,1746.96,5.15,0.68,-0.39,6329.94,-30.75,1.47,-1.96,17.52,0.33,28.77,-0.3,0.04,1,1,Positive
2025-08-06,222.31,17.819565667080433,4.0,21169.42,21.11530792539811,1.21,11606.42,1796.02,2.51,6345.06,0.73,16.77,27.48,213.75,8.56,17.757286540955473,3310000.0,0.99,3.01,20916.55,252.87,21.05973807428191,80000000.0,-0.65,1.86,11494.64,111.78,1752.11,43.91,0.29,2.22,6299.19,45.87,-0.49,1.22,17.85,-1.08,28.47,-0.99,0.0037,0,1,Neutral
2025-08-07,223.13,17.5192786492025,0.37,21242.7,21.135375488435496,0.35,11564.14,1797.93,0.11,6340.0,-0.08,16.57,27.12,222.31,0.82,17.819565667080433,-14220000.0,4.0,-3.63,21169.42,73.28,21.11530792539811,30000000.0,1.21,-0.86,11606.42,-42.28,1796.02,1.91,2.51,-2.4,6345.06,-5.06,0.73,-0.81,16.77,-0.2,27.48,-0.36,-0.002,0,0,Neutral
2025-08-08,222.69,17.311108645378518,-0.2,21450.02,21.080940281917528,0.98,11598.47,1801.32,0.19,6389.45,0.78,15.15,25.97,223.13,-0.44,17.5192786492025,-7630000.0,0.37,-0.57,21242.7,207.32,21.135375488435496,-80000000.0,0.35,0.63,11564.14,34.33,1797.93,3.39,0.11,0.08,6340.0,49.45,-0.08,0.86,16.57,-1.42,27.12,-1.15,-0.0062,0,0,Neutral
2025-08-11,221.3,17.270248738150034,-0.62,21385.4,21.14853357300435,-0.3,11521.07,1803.81,0.14,6373.45,-0.25,16.25,26.7,222.69,-1.39,17.311108645378518,-1320000.0,-0.2,-0.42,21450.02,-64.62,21.080940281917528,100000000.0,0.98,-1.28,11598.47,-77.4,1801.32,2.49,0.19,-0.05,6389.45,-16.0,0.78,-1.03,15.15,1.1,25.97,0.73,0.0008,0,1,Neutral
2025-08-12,221.47,17.43316252963548,0.08,21681.9,21.09482939406855,1.39,11757.32,1819.57,0.87,6445.76,1.13,14.73,25.79,221.3,0.17,17.270248738150034,5600000.0,-0.62,0.7,21385.4,296.5,21.14853357300435,-80000000.0,-0.3,1.69,11521.07,236.25,1803.81,15.76,0.14,0.73,6373.45,72.31,-0.25,1.38,16.25,-1.52,26.7,-0.91,0.014,0,1,Neutral
2025-08-13,224.56,17.413096781021576,1.4,21713.14,21.1806906846182,0.14,11824.25,1843.02,1.29,6466.58,0.32,14.49,25.6,221.47,3.09,17.43316252963548,-740000.0,0.08,1.32,21681.9,31.24,21.09482939406855,130000000.0,1.39,-1.25,11757.32,66.93,1819.57,23.45,0.87,0.42,6445.76,20.82,1.13,-0.81,14.73,-0.24,25.79,-0.19,0.0286,1,1,Positive
2025-08-14,230.98,17.93536042684169,2.86,21710.67,21.09482939406855,-0.01,11747.09,1851.33,0.45,6468.54,0.03,14.83,25.95,224.56,6.42,17.413096781021576,25040000.0,1.4,1.46,21713.14,-2.47,21.1806906846182,-130000000.0,0.14,-0.15,11824.25,-77.16,1843.02,8.31,1.29,-0.84,6466.58,1.96,0.32,-0.29,14.49,0.34,25.6,0.35,0.0002,0,1,Neutral
2025-08-15,231.03,17.495601531265812,0.02,21622.98,21.1550482540213,-0.4,11659.19,1846.34,-0.27,6449.8,-0.29,15.09,26.16,230.98,0.05,17.93536042684169,-21900000.0,2.86,-2.84,21710.67,-87.69,21.09482939406855,90000000.0,-0.01,-0.39,11747.09,-87.9,1851.33,-4.99,0.45,-0.72,6468.54,-18.74,0.03,-0.32,14.83,0.26,25.95,0.21,0.002,0,1,Neutral
2025-08-18,231.49,17.044336753289603,0.2,21629.77,21.04534933684016,0.03,11698.47,1853.4,0.38,6449.15,-0.01,14.99,26.03,231.03,0.46,17.495601531265812,-14400000.0,0.02,0.18,21622.98,6.79,21.1550482540213,-160000000.0,-0.4,0.43,11659.19,39.28,1846.34,7.06,-0.27,0.65,6449.8,-0.65,-0.29,0.28,15.09,-0.1,26.16,-0.13,-0.015,1,0,Negative
2025-08-19,228.01,17.213034567716125,-1.5,21314.95,21.030750537429665,-1.46,11511.64,1846.45,-0.37,6411.37,-0.59,15.57,26.83,231.49,-3.48,17.044336753289603,4640000.0,0.2,-1.7,21629.77,-314.82,21.04534933684016,-20000000.0,0.03,-1.49,11698.47,-186.83,1853.4,-6.95,0.38,-0.75,6449.15,-37.78,-0.01,-0.58,14.99,0.58,26.03,0.8,-0.0184,1,0,Negative
2025-08-20,223.81,17.415558825694,-1.84,21172.86,20.99329297492283,-0.67,11457.73,1824.65,-1.18,6395.78,-0.24,15.69,28.04,228.01,-4.2,17.213034567716125,6710000.0,-1.5,-0.34,21314.95,-142.09,21.030750537429665,-50000000.0,-1.46,0.79,11511.64,-53.91,1846.45,-21.8,-0.37,-0.81,6411.37,-15.59,-0.59,0.35,15.57,0.12,26.83,1.21,-0.0083,0,0,Neutral
2025-08-21,221.95,17.285611949387516,-0.83,21100.31,20.781534746013783,-0.34,11413.9,1812.21,-0.68,6370.17,-0.4,16.6,28.61,223.81,-1.86,17.415558825694,-4460000.0,-1.84,1.01,21172.86,-72.55,20.99329297492283,-250000000.0,-0.67,0.33,11457.73,-43.83,1824.65,-12.44,-1.18,0.5,6395.78,-25.61,-0.24,-0.16,15.69,0.91,28.04,0.57,0.031,1,1,Positive
2025-08-22,228.84,17.435039960738703,3.1,21496.54,21.161520768522728,1.88,11672.39,1869.91,3.18,6466.91,1.52,14.22,26.13,221.95,6.89,17.285611949387516,5180000.0,-0.83,3.93,21100.31,396.23,20.781534746013783,490000000.0,-0.34,2.22,11413.9,258.49,1812.21,57.7,-0.68,3.86,6370.17,96.74,-0.4,1.92,16.6,-2.38,28.61,-2.48,-0.0039,0,0,Neutral
2025-08-25,227.94,16.934787061798847,-0.39,21449.29,21.0159354516555,-0.22,11614.54,1867.41,-0.13,6439.32,-0.43,14.79,26.46,228.84,-0.9,17.435039960738703,-14690000.0,3.1,-3.49,21496.54,-47.25,21.161520768522728,-210000000.0,1.88,-2.1,11672.39,-57.85,1869.91,-2.5,3.18,-3.31,6466.91,-27.59,1.52,-1.95,14.22,0.57,26.13,0.33,0.0034,0,1,Neutral
2025-08-26,228.71,17.077828978974814,0.34,21544.27,21.29424538409712,0.44,11638.63,1875.34,0.42,6465.94,0.41,14.62,26.17,227.94,0.77,16.934787061798847,3480000.0,-0.39,0.73,21449.29,94.98,21.0159354516555,430000000.0,-0.22,0.66,11614.54,24.09,1867.41,7.93,-0.13,0.55,6439.32,26.62,-0.43,0.84,14.79,-0.17,26.46,-0.29,0.0018,0,1,Neutral
2025-08-27,229.12,16.871867500393524,0.18,21590.14,21.09482939406855,0.21,11684.81,1876.32,0.05,6481.4,0.24,14.85,26.58,228.71,0.41,17.077828978974814,-4860000.0,0.34,-0.16,21544.27,45.87,21.29424538409712,-320000000.0,0.44,-0.23,11638.63,46.18,1875.34,0.98,0.42,-0.37,6465.94,15.46,0.41,-0.17,14.62,0.23,26.17,0.41,0.0108,0,1,Neutral
2025-08-28,231.6,17.332414777029612,1.08,21705.16,20.970125915659185,0.53,11804.27,1881.57,0.28,6501.86,0.32,14.43,25.28,229.12,2.48,16.871867500393524,12430000.0,0.18,0.9,21590.14,115.02,21.09482939406855,-170000000.0,0.21,0.32,11684.81,119.46,1876.32,5.25,0.05,0.23,6481.4,20.46,0.24,0.08,14.85,-0.42,26.58,-1.3,-0.0112,0,0,Neutral
2025-08-29,229.0,17.081270006899263,-1.12,21455.55,21.04534933684016,-1.15,11625.18,1860.03,-1.14,6460.26,-0.64,15.36,25.79,231.6,-2.6,17.332414777029612,-7480000.0,1.08,-2.2,21705.16,-249.61,20.970125915659185,100000000.0,0.53,-1.68,11804.27,-179.09,1881.57,-21.54,0.28,-1.42,6501.86,-41.6,0.32,-0.96,14.43,0.93,25.28,0.51,-0.016,1,0,Negative
2025-09-02,225.34,17.474961227134052,-1.6,21279.63,21.073922709263805,-0.82,11509.8,1842.44,-0.95,6415.54,-0.69,17.17,27.99,229.0,-3.66,17.081270006899263,12640000.0,-1.12,-0.48,21455.55,-175.92,21.04534933684016,40000000.0,-1.15,0.33,11625.18,-115.38,1860.03,-17.59,-1.14,0.19,6460.26,-44.72,-0.64,-0.05,15.36,1.81,25.79,2.2,0.0029,0,1,Neutral
2025-09-03,225.99,17.190363998509962,0.29,21497.73,21.008444779931953,1.02,11535.02,1850.34,0.43,6448.26,0.51,16.35,27.55,225.34,0.65,17.474961227134052,-9620000.0,-1.6,1.89,21279.63,218.1,21.073922709263805,-90000000.0,-0.82,1.84,11509.8,25.22,1842.44,7.9,-0.95,1.38,6415.54,32.72,-0.69,1.2,17.17,-0.82,27.99,-0.44,0.0429,1,1,Positive
2025-09-04,235.68,17.899636436829894,4.29,21707.69,20.985630102183134,0.98,11627.39,1892.0,2.25,6502.08,0.83,15.3,26.42,225.99,9.69,17.190363998509962,30170000.0,0.29,4.0,21497.73,209.96,21.008444779931953,-30000000.0,1.02,-0.04,11535.02,92.37,1850.34,41.66,0.43,1.82,6448.26,53.82,0.51,0.32,16.35,-1.05,27.55,-1.13,-0.0142,0,0,Neutral
2025-09-05,232.33,17.41883215094968,-1.42,21700.39,21.05973807428191,-0.03,11720.15,1889.68,-0.12,6481.5,-0.32,15.18,26.53,235.68,-3.35,17.899636436829894,-22670000.0,4.29,-5.71,21707.69,-7.3,20.985630102183134,100000000.0,0.98,-1.01,11627.39,92.76,1892.0,-2.32,2.25,-2.37,6502.08,-20.58,0.83,-1.15,15.3,-0.12,26.42,0.11,0.0151,1,1,Positive
2025-09-08,235.84,17.34039944142406,1.51,21798.7,21.073922709263805,0.45,11832.72,1899.71,0.53,6495.15,0.21,15.11,27.02,232.33,3.51,17.41883215094968,-2770000.0,-1.42,2.93,21700.39,98.31,21.05973807428191,20000000.0,-0.03,0.48,11720.15,112.57,1889.68,10.03,-0.12,0.65,6481.5,13.65,-0.32,0.53,15.18,-0.07,26.53,0.49,0.0102,0,1,Neutral
2025-09-09,238.24,17.11245795524856,1.02,21879.49,21.04534933684016,0.37,11886.65,1901.39,0.09,6512.61,0.27,15.04,26.83,235.84,2.4,17.34039944142406,-6920000.0,1.51,-0.49,21798.7,80.79,21.073922709263805,-40000000.0,0.45,-0.08,11832.72,53.93,1899.71,1.68,0.53,-0.44,6495.15,17.46,0.21,0.06,15.11,-0.07,27.02,-0.19,-0.0332,1,0,Negative
2025-09-10,230.33,17.924907939230334,-3.32,21886.06,21.16795165884888,0.03,11785.53,1871.36,-1.58,6532.04,0.3,15.35,28.29,238.24,-7.91,17.11245795524856,33880000.0,1.02,-4.34,21879.49,6.57,21.04534933684016,180000000.0,0.37,-0.34,11886.65,-101.12,1901.39,-30.03,0.09,-1.67,6512.61,19.43,0.27,0.03,15.04,0.31,26.83,1.46,-0.0016,0,0,Neutral
2025-09-11,229.95,17.439584815385874,-0.16,22043.07,21.242059630956817,0.72,11931.34,1903.18,1.7,6587.47,0.85,14.71,27.38,230.33,-0.38,17.924907939230334,-23420000.0,-3.32,3.16,21886.06,157.01,21.16795165884888,120000000.0,0.03,0.69,11785.53,145.81,1871.36,31.82,-1.58,3.28,6532.04,55.43,0.3,0.55,15.35,-0.64,28.29,-0.91,-0.0078,0,0,Neutral
2025-09-12,228.15,17.46616882523204,-0.78,22141.1,21.12204195757492,0.44,11903.39,1914.0,0.57,6584.29,-0.05,14.76,27.99,229.95,-1.8,17.439584815385874,1010000.0,-0.16,-0.62,22043.07,98.03,21.242059630956817,-190000000.0,0.72,-0.28,11931.34,-27.95,1903.18,10.82,1.7,-1.13,6587.47,-3.18,0.85,-0.9,14.71,0.05,27.38,0.61,0.0144,0,1,Neutral
2025-09-15,231.43,17.31926455803576,1.44,22348.75,21.135375488435496,0.94,12016.18,1934.96,1.1,6615.28,0.47,15.69,28.84,228.15,3.28,17.46616882523204,-5260000.0,-0.78,2.22,22141.1,207.65,21.12204195757492,20000000.0,0.44,0.5,11903.39,112.79,1914.0,20.96,0.57,0.53,6584.29,30.99,-0.05,0.52,14.76,0.93,27.99,0.85,0.0113,0,1,Neutral
2025-09-16,234.05,17.458346099754813,1.13,22333.96,21.12204195757492,-0.07,12054.34,1950.89,0.82,6606.76,-0.13,16.36,28.68,231.43,2.62,17.31926455803576,4960000.0,1.44,-0.31,22348.75,-14.79,21.135375488435496,-20000000.0,0.94,-1.01,12016.18,38.16,1934.96,15.93,1.1,-0.28,6615.28,-8.52,0.47,-0.6,15.69,0.67,28.84,-0.16,-0.0104,0,0,Neutral
2025-09-17,231.62,17.572515864479385,-1.04,22261.33,21.242059630956817,-0.33,12097.29,1944.88,-0.31,6600.35,-0.1,15.72,28.6,234.05,-2.43,17.458346099754813,4620000.0,1.13,-2.17,22333.96,-72.63,21.12204195757492,190000000.0,-0.07,-0.26,12054.34,42.95,1950.89,-6.01,0.82,-1.13,6606.76,-6.41,-0.13,0.03,16.36,-0.64,28.68,-0.08,-0.0017,0,0,Neutral
2025-09-18,231.23,17.451252940029438,-0.17,22470.72,21.322102338584564,0.94,12428.76,1935.03,-0.51,6631.96,0.48,15.7,29.08,231.62,-0.39,17.572515864479385,-4890000.0,-1.04,0.87,22261.33,209.39,21.242059630956817,140000000.0,-0.33,1.27,12097.29,331.47,1944.88,-9.85,-0.31,-0.2,6600.35,31.61,-0.1,0.58,15.72,-0.02,28.6,0.48,0.0011,0,1,Neutral
2025-09-19,231.48,18.399865614448778,0.11,22631.48,22.220654245795604,0.72,12438.93,1941.7,0.34,6664.36,0.49,15.45,29.17,231.23,0.25,17.451252940029438,60010000.0,-0.17,0.28,22470.72,160.76,21.322102338584564,2650000000.0,0.94,-0.22,12428.76,10.17,1935.03,6.67,-0.51,0.85,6631.96,32.4,0.48,0.01,15.7,-0.25,29.08,0.09,-0.0166,1,0,Negative
2025-09-22,227.63,17.642193538007152,-1.66,22788.98,21.299879201812203,0.7,12539.54,1933.28,-0.43,6693.75,0.44,16.1,30.21,231.48,-3.85,18.399865614448778,-52030000.0,0.11,-1.77,22631.48,157.5,22.220654245795604,-2690000000.0,0.72,-0.02,12438.93,100.61,1941.7,-8.42,0.34,-0.77,6664.36,29.39,0.49,-0.05,15.45,0.65,29.17,1.04,-0.0304,1,0,Negative
2025-09-23,220.71,18.077626910058044,-3.04,22573.47,21.27715095074756,-0.95,12452.26,1905.48,-1.44,6656.92,-0.55,16.64,33.28,227.63,-6.92,17.642193538007152,25050000.0,-1.66,-1.38,22788.98,-215.51,21.299879201812203,-40000000.0,0.7,-1.65,12539.54,-87.28,1933.28,-27.8,-0.43,-1.01,6693.75,-36.83,0.44,-0.99,16.1,0.54,30.21,3.07,-0.0023,0,0,Neutral
2025-09-24,220.21,17.717685247535545,-0.23,22497.86,21.205691986807988,-0.33,12419.16,1918.77,0.7,6637.97,-0.28,16.18,33.45,220.71,-0.5,18.077626910058044,-21450000.0,-3.04,2.81,22573.47,-75.61,21.27715095074756,-120000000.0,-0.95,0.62,12452.26,-33.1,1905.48,13.29,-1.44,2.14,6656.92,-18.95,-0.55,0.27,16.64,-0.46,33.28,0.17,-0.0094,0,0,Neutral
2025-09-25,218.15,17.771167619558565,-0.94,22384.7,21.205691986807988,-0.5,12366.32,1890.66,-1.47,6604.72,-0.5,16.74,34.96,220.21,-2.06,17.717685247535545,2720000.0,-0.23,-0.71,22497.86,-113.16,21.205691986807988,0.0,-0.33,-0.17,12419.16,-52.84,1918.77,-28.11,0.7,-2.17,6637.97,-33.25,-0.28,-0.22,16.18,0.56,33.45,1.51,0.0075,0,1,Neutral
2025-09-26,219.78,17.54481195058673,0.75,22484.07,21.05973807428191,0.44,12475.08,1918.05,1.45,6643.7,0.59,15.29,34.46,218.15,1.63,17.771167619558565,-10580000.0,-0.94,1.69,22384.7,99.37,21.205691986807988,-220000000.0,-0.5,0.94,12366.32,108.76,1890.66,27.39,-1.47,2.92,6604.72,38.98,-0.5,1.09,16.74,-1.45,34.96,-0.5,0.0109,0,1,Neutral
2025-09-29,222.17,17.60559191518094,1.09,22591.15,21.230083439917273,0.48,12555.91,1928.67,0.55,6661.21,0.26,16.12,36.94,219.78,2.39,17.54481195058673,2610000.0,0.75,0.34,22484.07,107.08,21.05973807428191,260000000.0,0.44,0.04,12475.08,80.83,1918.05,10.62,1.45,-0.9,6643.7,17.51,0.59,-0.33,15.29,0.83,34.46,2.48,-0.0117,0,0,Neutral
2025-09-30,219.57,17.695010392348017,-1.17,22660.01,21.265590128353168,0.3,12547.11,1917.97,-0.55,6688.46,0.41,16.28,38.3,222.17,-2.6,17.60559191518094,4140000.0,1.09,-2.26,22591.15,68.86,21.230083439917273,60000000.0,0.48,-0.18,12555.91,-8.8,1928.67,-10.7,0.55,-1.1,6661.21,27.25,0.26,0.15,16.12,0.16,36.94,1.36,0.0048,0,1,Neutral
2025-10-01,220.63,17.59810803871545,0.48,22755.16,21.230083439917273,0.42,12653.08,1931.16,0.69,6711.2,0.34,16.29,39.12,219.57,1.06,17.695010392348017,-4470000.0,-1.17,1.65,22660.01,95.15,21.265590128353168,-60000000.0,0.3,0.12,12547.11,105.97,1917.97,13.19,-0.55,1.24,6688.46,22.74,0.41,-0.07,16.28,0.01,38.3,0.82,0.0081,0,1,Neutral
2025-10-02,222.41,17.53540408984393,0.81,22844.05,21.193269466817146,0.39,12786.32,1917.89,-0.69,6715.35,0.06,16.63,39.29,220.63,1.78,17.59810803871545,-2670000.0,0.48,0.33,22755.16,88.89,21.230083439917273,-60000000.0,0.42,-0.03,12653.08,133.24,1931.16,-13.27,0.69,-1.38,6711.2,4.15,0.34,-0.28,16.29,0.34,39.12,0.17,-0.013,0,0,Neutral
2025-10-03,219.51,17.5914847418439,-1.3,22780.51,21.29424538409712,-0.28,12746.09,1902.44,-0.81,6715.79,0.01,16.65,40.14,222.41,-2.9,17.53540408984393,2380000.0,0.81,-2.11,22844.05,-63.54,21.193269466817146,170000000.0,0.39,-0.67,12786.32,-40.23,1917.89,-15.45,-0.69,-0.12,6715.35,0.44,0.06,-0.05,16.63,0.02,39.29,0.85,0.0063,0,1,Neutral
2025-10-06,220.9,17.59262982381615,0.63,22941.67,21.327581804346188,0.71,12916.18,1922.32,1.04,6740.28,0.36,16.37,42.42,219.51,1.39,17.5914847418439,50000.0,-1.3,1.93,22780.51,161.16,21.29424538409712,60000000.0,-0.28,0.99,12746.09,170.09,1902.44,19.88,-0.81,1.85,6715.79,24.49,0.01,0.35,16.65,-0.28,40.14,2.28,0.004,0,1,Neutral
2025-10-07,221.78,17.255608120645544,0.4,22788.36,21.327581804346188,-0.67,12710.16,1894.87,-1.43,6714.59,-0.38,17.24,41.94,220.9,0.88,17.59262982381615,-12500000.0,0.63,-0.23,22941.67,-153.31,21.327581804346188,0.0,0.71,-1.38,12916.18,-206.02,1922.32,-27.45,1.04,-2.47,6740.28,-25.69,0.36,-0.74,16.37,0.87,42.42,-0.48,0.0155,1,1,Positive
2025-10-08,225.22,17.65904058836498,1.55,23043.38,21.375591023506935,1.12,12995.49,1905.57,0.56,6753.72,0.58,16.3,42.42,221.78,3.44,17.255608120645544,15500000.0,0.4,1.15,22788.36,255.02,21.327581804346188,90000000.0,-0.67,1.79,12710.16,285.33,1894.87,10.7,-1.43,1.99,6714.59,39.13,-0.38,0.96,17.24,-0.94,41.94,0.48,0.0112,0,1,Neutral
2025-10-09,227.74,17.65302553276444,1.12,23024.63,21.27715095074756,-0.08,12892.96,1901.76,-0.2,6735.11,-0.28,16.43,42.72,225.22,2.52,17.65904058836498,-280000.0,1.55,-0.43,23043.38,-18.75,21.375591023506935,-180000000.0,1.12,-1.2,12995.49,-102.53,1905.57,-3.81,0.56,-0.76,6753.72,-18.61,0.58,-0.86,16.3,0.13,42.42,0.3,-0.0499,1,0,Negative
2025-10-10,216.37,18.097302420660192,-4.99,22204.43,21.49337405910545,-3.56,12280.54,1839.12,-3.29,6552.51,-2.71,21.66,47.84,227.74,-11.37,17.65302553276444,25960000.0,1.12,-6.11,23024.63,-820.2,21.27715095074756,420000000.0,-0.08,-3.48,12892.96,-612.42,1901.76,-62.64,-0.2,-3.09,6735.11,-182.6,-0.28,-2.43,16.43,5.23,42.72,5.12,0.0171,1,1,Positive
2025-10-13,220.07,17.448084202315144,1.71,22694.61,21.217962079392276,2.21,12679.05,1881.24,2.29,6654.72,1.56,19.03,45.02,216.37,3.7,18.097302420660192,-34560000.0,-4.99,6.7,22204.43,490.18,21.49337405910545,-520000000.0,-3.56,5.77,12280.54,398.51,1839.12,42.12,-3.29,5.58,6552.51,102.21,-2.71,4.27,21.66,-2.63,47.84,-2.82,-0.0167,1,0,Negative
